scenario,year,powertrain,age,n,production_year,vmt_bucket,mpg,mpge,l_100km,l_100kme,ev_range,batt_kwh,uf,weight_lbs,n_year_powertrain,proportion,n_year,high_VMT_prop,vmt_old,vmt,production_ghg,has_ice,ev_range_estim,uf_from_range,uf_real,ghg_mile_gas,ghg_mile_electric,ghg_mile_combined,use_ghg
default,2,icev,25.0,1110100.6161144217,2002.0,high,18.2712586176363,inf,12.8732237292599,0.0,0.0,0.0,,,,,,,11666.057450812947,11303.028540635516,0.0,1.0,,0,0,0.4865565195064857,0.0,0.4865565195064857,6105067416.123901
default,2,phev,25.0,0.0,2002.0,high,,,,,,,,,,,,,11666.057450812947,11303.028540635516,0.0,1.0,,,,,,0.0,0.0
default,2,bev,26.0,0.0,2001.0,high,,,,,,,,,,,,,11303.028540635516,10937.740473572789,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,26.0,1083.6423761427645,2001.0,high,41.9948326218828,inf,5.60092719306223,0.0,0.0,0.0,,,,,,,11303.028540635516,10937.740473572789,0.0,1.0,,0,0,0.21169271181634788,0.0,0.21169271181634788,2509108.840558296
default,2,icev,26.0,920562.6937081993,2001.0,high,18.4514647241278,inf,12.7474974760367,0.0,0.0,0.0,,,,,,,11303.028540635516,10937.740473572789,0.0,1.0,,0,0,0.4818045685216045,0.0,0.4818045685216045,4851230376.424972
default,2,phev,26.0,0.0,2001.0,high,,,,,,,,,,,,,11303.028540635516,10937.740473572789,0.0,1.0,,,,,,0.0,0.0
default,2,bev,27.0,0.0,2000.0,high,,,,,,,,,,,,,10937.740473572789,10570.193249624761,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,27.0,413.9658519688237,2000.0,high,53.0,inf,4.43792452830189,0.0,0.0,0.0,,,,,,,10937.740473572789,10570.193249624761,0.0,1.0,,0,0,0.16773584905660377,0.0,0.16773584905660377,733961.596048265
default,2,icev,27.0,770403.7328407826,2000.0,high,18.8496854070823,inf,12.4781923369196,0.0,0.0,0.0,,,,,,,10937.740473572789,10570.193249624761,0.0,1.0,,0,0,0.47162590823185857,0.0,0.47162590823185857,3840598963.1548133
default,2,phev,27.0,0.0,2000.0,high,,,,,,,,,,,,,10937.740473572789,10570.193249624761,0.0,1.0,,,,,,0.0,0.0
default,2,bev,28.0,0.0,1999.0,high,,,,,,,,,,,,,10570.193249624761,10200.38686879144,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,28.0,0.660934640790589,1999.0,high,,,,,,,,,,,,,10570.193249624761,10200.38686879144,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,28.0,653158.2781995896,1999.0,high,18.6263986105928,inf,12.6277765722375,0.0,0.0,0.0,,,,,,,10570.193249624761,10200.38686879144,0.0,1.0,,0,0,0.47727959579605866,0.0,0.47727959579605866,3179859616.0377035
default,2,phev,28.0,0.0,1999.0,high,,,,,,,,,,,,,10570.193249624761,10200.38686879144,0.0,1.0,,,,,,0.0,0.0
default,2,bev,29.0,0.0,1998.0,high,,,,,,,,,,,,,10200.38686879144,9828.321331072837,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,29.0,0.0,1998.0,high,,,,,,,,,,,,,10200.38686879144,9828.321331072837,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,29.0,562060.727925713,1998.0,high,18.576385834125,inf,12.6617740447615,0.0,0.0,0.0,,,,,,,10200.38686879144,9828.321331072837,0.0,1.0,,0,0,0.4785645646780756,0.0,0.4785645646780756,2643644944.4262595
default,2,phev,29.0,0.0,1998.0,high,,,,,,,,,,,,,10200.38686879144,9828.321331072837,0.0,1.0,,,,,,0.0,0.0
default,2,bev,30.0,0.0,1997.0,high,,,,,,,,,,,,,9828.321331072837,9453.996636468923,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,30.0,0.0,1997.0,high,,,,,,,,,,,,,9828.321331072837,9453.996636468923,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,30.0,491737.04772395926,1997.0,high,18.6204753504247,inf,12.6317935269378,0.0,0.0,0.0,,,,,,,9828.321331072837,9453.996636468923,0.0,1.0,,0,0,0.4774314206644158,0.0,0.4774314206644158,2219521571.5838075
default,2,phev,30.0,0.0,1997.0,high,,,,,,,,,,,,,9828.321331072837,9453.996636468923,0.0,1.0,,,,,,0.0,0.0
default,2,bev,31.0,0.0,1996.0,high,,,,,,,,,,,,,9453.996636468923,9077.412784979708,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,31.0,0.0,1996.0,high,,,,,,,,,,,,,9453.996636468923,9077.412784979708,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,31.0,437431.0639505675,1996.0,high,18.7566389771343,inf,12.5400931524426,0.0,0.0,0.0,,,,,,,9453.996636468923,9077.412784979708,0.0,1.0,,0,0,0.4739655122027754,0.0,0.4739655122027754,1881994923.4259298
default,2,phev,31.0,0.0,1996.0,high,,,,,,,,,,,,,9453.996636468923,9077.412784979708,0.0,1.0,,,,,,0.0,0.0
default,2,bev,32.0,0.0,1995.0,high,,,,,,,,,,,,,9077.412784979708,8698.569776605196,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,32.0,0.0,1995.0,high,,,,,,,,,,,,,9077.412784979708,8698.569776605196,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,32.0,395384.8845687001,1995.0,high,18.3295914734322,inf,12.8322554455687,0.0,0.0,0.0,,,,,,,9077.412784979708,8698.569776605196,0.0,1.0,,0,0,0.4850080817614293,0.0,0.4850080817614293,1668080053.8771276
default,2,phev,32.0,0.0,1995.0,high,,,,,,,,,,,,,9077.412784979708,8698.569776605196,0.0,1.0,,,,,,0.0,0.0
default,2,bev,33.0,0.0,1994.0,high,,,,,,,,,,,,,8698.569776605196,8317.467611345392,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,33.0,0.0,1994.0,high,,,,,,,,,,,,,8698.569776605196,8317.467611345392,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,33.0,362700.5427474463,1994.0,high,18.5158737897571,inf,12.7031542054536,0.0,0.0,0.0,,,,,,,8698.569776605196,8317.467611345392,0.0,1.0,,0,0,0.4801285697312275,0.0,0.4801285697312275,1448427870.8601098
default,2,phev,33.0,0.0,1994.0,high,,,,,,,,,,,,,8698.569776605196,8317.467611345392,0.0,1.0,,,,,,0.0,0.0
default,2,bev,34.0,0.0,1993.0,high,,,,,,,,,,,,,8317.467611345392,7934.106289200303,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,34.0,0.0,1993.0,high,,,,,,,,,,,,,8317.467611345392,7934.106289200303,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,34.0,337172.70559819165,1993.0,high,18.94529114764,inf,12.4152222400288,0.0,0.0,0.0,,,,,,,8317.467611345392,7934.106289200303,0.0,1.0,,0,0,0.46924588968945047,0.0,0.46924588968945047,1255309750.677467
default,2,phev,34.0,0.0,1993.0,high,,,,,,,,,,,,,8317.467611345392,7934.106289200303,0.0,1.0,,,,,,0.0,0.0
default,2,bev,35.0,0.0,1992.0,high,,,,,,,,,,,,,7934.106289200303,7548.485810169902,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,35.0,0.0,1992.0,high,,,,,,,,,,,,,7934.106289200303,7548.485810169902,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,35.0,317133.09616596636,1992.0,high,18.9731843401433,inf,12.3969701544692,0.0,0.0,0.0,,,,,,,7934.106289200303,7548.485810169902,0.0,1.0,,0,0,0.4685560336432623,0.0,0.4685560336432623,1121664423.3868136
default,2,phev,35.0,0.0,1992.0,high,,,,,,,,,,,,,7934.106289200303,7548.485810169902,0.0,1.0,,,,,,0.0,0.0
default,2,bev,36.0,0.0,1991.0,high,,,,,,,,,,,,,7548.485810169902,7160.606174254203,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,36.0,0.0,1991.0,high,,,,,,,,,,,,,7548.485810169902,7160.606174254203,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,36.0,301321.1566112842,1991.0,high,19.2908459983567,inf,12.1928296986061,0.0,0.0,0.0,,,,,,,7548.485810169902,7160.606174254203,0.0,1.0,,0,0,0.4608403385086014,0.0,0.4608403385086014,994328531.6268938
default,2,phev,36.0,0.0,1991.0,high,,,,,,,,,,,,,7548.485810169902,7160.606174254203,0.0,1.0,,,,,,0.0,0.0
default,2,bev,37.0,0.0,1990.0,high,,,,,,,,,,,,,7160.606174254203,6770.467381453208,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,37.0,0.0,1990.0,high,,,,,,,,,,,,,7160.606174254203,6770.467381453208,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,37.0,288782.5972300639,1990.0,high,19.0829161448628,inf,12.3256843039327,0.0,0.0,0.0,,,,,,,7160.606174254203,6770.467381453208,0.0,1.0,,0,0,0.46586171277565586,0.0,0.46586171277565586,910849631.9384644
default,2,phev,37.0,0.0,1990.0,high,,,,,,,,,,,,,7160.606174254203,6770.467381453208,0.0,1.0,,,,,,0.0,0.0
default,2,bev,38.0,0.0,1989.0,high,,,,,,,,,,,,,6770.467381453208,6378.069431766933,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,38.0,0.0,1989.0,high,,,,,,,,,,,,,6770.467381453208,6378.069431766933,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,38.0,278792.2703527287,1989.0,high,18.9298531492139,inf,12.4253473149509,0.0,0.0,0.0,,,,,,,6770.467381453208,6378.069431766933,0.0,1.0,,0,0,0.4696285771434616,0.0,0.4696285771434616,835073087.0035707
default,2,phev,38.0,0.0,1989.0,high,,,,,,,,,,,,,6770.467381453208,6378.069431766933,0.0,1.0,,,,,,0.0,0.0
default,2,bev,39.0,0.0,1988.0,high,,,,,,,,,,,,,6378.069431766933,5983.412325195344,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,39.0,0.0,1988.0,high,,,,,,,,,,,,,6378.069431766933,5983.412325195344,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,39.0,270796.48577545915,1988.0,high,18.587925987298,inf,12.6539130917957,0.0,0.0,0.0,,,,,,,6378.069431766933,5983.412325195344,0.0,1.0,,0,0,0.4782674520048635,0.0,0.4782674520048635,774930549.6456382
default,2,phev,39.0,0.0,1988.0,high,,,,,,,,,,,,,6378.069431766933,5983.412325195344,0.0,1.0,,,,,,0.0,0.0
default,2,bev,40.0,0.0,1987.0,high,,,,,,,,,,,,,5983.412325195344,5586.496061738459,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,40.0,0.0,1987.0,high,,,,,,,,,,,,,5983.412325195344,5586.496061738459,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,40.0,264370.1856287094,1987.0,high,19.3732486815958,inf,12.1409683974916,0.0,0.0,0.0,,,,,,,5983.412325195344,5586.496061738459,0.0,1.0,,0,0,0.45888018814548764,0.0,0.45888018814548764,677721526.9053679
default,2,phev,40.0,0.0,1987.0,high,,,,,,,,,,,,,5983.412325195344,5586.496061738459,0.0,1.0,,,,,,0.0,0.0
default,2,bev,41.0,0.0,1986.0,high,,,,,,,,,,,,,5586.496061738459,5187.320641396274,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,41.0,0.0,1986.0,high,,,,,,,,,,,,,5586.496061738459,5187.320641396274,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,41.0,259185.21760378845,1986.0,high,18.4765982645919,inf,12.7301571767542,0.0,0.0,0.0,,,,,,,5586.496061738459,5187.320641396274,0.0,1.0,,0,0,0.48114917436055205,0.0,0.48114917436055205,646893916.326537
default,2,phev,41.0,0.0,1986.0,high,,,,,,,,,,,,,5586.496061738459,5187.320641396274,0.0,1.0,,,,,,0.0,0.0
default,2,bev,42.0,0.0,1985.0,high,,,,,,,,,,,,,5187.320641396274,4785.886064168795,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,42.0,0.0,1985.0,high,,,,,,,,,,,,,5187.320641396274,4785.886064168795,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,42.0,254986.8027017167,1985.0,high,18.0886072638606,inf,13.0032122743871,0.0,0.0,0.0,,,,,,,5187.320641396274,4785.886064168795,0.0,1.0,,0,0,0.4914695681276367,0.0,0.4914695681276367,599758884.4572452
default,2,phev,42.0,0.0,1985.0,high,,,,,,,,,,,,,5187.320641396274,4785.886064168795,0.0,1.0,,,,,,0.0,0.0
default,2,bev,43.0,0.0,1984.0,high,,,,,,,,,,,,,4785.886064168795,4382.192330056035,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,43.0,0.0,1984.0,high,,,,,,,,,,,,,4785.886064168795,4382.192330056035,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,43.0,251576.02494387,1984.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,4785.886064168795,4382.192330056035,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,569565951.6613233
default,2,phev,43.0,0.0,1984.0,high,,,,,,,,,,,,,4785.886064168795,4382.192330056035,0.0,1.0,,,,,,0.0,0.0
default,2,bev,44.0,0.0,1983.0,high,,,,,,,,,,,,,4382.192330056035,3976.23943905796,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,44.0,0.0,1983.0,high,,,,,,,,,,,,,4382.192330056035,3976.23943905796,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,44.0,248796.74538035985,1983.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,4382.192330056035,3976.23943905796,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,511093735.57993346
default,2,phev,44.0,0.0,1983.0,high,,,,,,,,,,,,,4382.192330056035,3976.23943905796,0.0,1.0,,,,,,0.0,0.0
default,2,bev,45.0,0.0,1982.0,high,,,,,,,,,,,,,3976.23943905796,3568.0273911745894,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,45.0,0.0,1982.0,high,,,,,,,,,,,,,3976.23943905796,3568.0273911745894,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,45.0,246525.77210221218,1982.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,3976.23943905796,3568.0273911745894,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,454437164.9473245
default,2,phev,45.0,0.0,1982.0,high,,,,,,,,,,,,,3976.23943905796,3568.0273911745894,0.0,1.0,,,,,,0.0,0.0
default,2,bev,46.0,0.0,1981.0,high,,,,,,,,,,,,,3568.0273911745894,3157.5561864059214,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,46.0,0.0,1981.0,high,,,,,,,,,,,,,3568.0273911745894,3157.5561864059214,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,46.0,244665.43492048638,1981.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,3568.0273911745894,3157.5561864059214,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,399123262.0378809
default,2,phev,46.0,0.0,1981.0,high,,,,,,,,,,,,,3568.0273911745894,3157.5561864059214,0.0,1.0,,,,,,0.0,0.0
default,2,bev,47.0,0.0,1980.0,high,,,,,,,,,,,,,3157.5561864059214,2744.825824751956,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,47.0,0.0,1980.0,high,,,,,,,,,,,,,3157.5561864059214,2744.825824751956,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,47.0,243137.944364999,1980.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,3157.5561864059214,2744.825824751956,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,344786986.89817756
default,2,phev,47.0,0.0,1980.0,high,,,,,,,,,,,,,3157.5561864059214,2744.825824751956,0.0,1.0,,,,,,0.0,0.0
default,2,bev,48.0,0.0,1979.0,high,,,,,,,,,,,,,2744.825824751956,2329.836306212712,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,48.0,0.0,1979.0,high,,,,,,,,,,,,,2744.825824751956,2329.836306212712,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,48.0,241881.0806989675,1979.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,2744.825824751956,2329.836306212712,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,291145876.37467307
default,2,phev,48.0,0.0,1979.0,high,,,,,,,,,,,,,2744.825824751956,2329.836306212712,0.0,1.0,,,,,,0.0,0.0
default,2,bev,49.0,0.0,1978.0,high,,,,,,,,,,,,,2329.836306212712,1912.5876307881526,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,49.0,0.0,1978.0,high,,,,,,,,,,,,,2329.836306212712,1912.5876307881526,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,49.0,240844.87998947498,1978.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,2329.836306212712,1912.5876307881526,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,237980896.0676866
default,2,phev,49.0,0.0,1978.0,high,,,,,,,,,,,,,2329.836306212712,1912.5876307881526,0.0,1.0,,,,,,0.0,0.0
default,2,bev,50.0,0.0,1977.0,high,,,,,,,,,,,,,1912.5876307881526,1493.0797984782964,0.0,0.0,,1,1,,,0.0,0.0
default,2,hev,50.0,0.0,1977.0,high,,,,,,,,,,,,,1912.5876307881526,1493.0797984782964,0.0,1.0,,0,0,,,0.0,0.0
default,2,icev,50.0,239989.07240498657,1977.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,1912.5876307881526,1493.0797984782964,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,185121909.3615909
default,2,phev,50.0,0.0,1977.0,high,,,,,,,,,,,,,1912.5876307881526,1493.0797984782964,0.0,1.0,,,,,,0.0,0.0
default,2,bev,3.0,643997.7714535267,2024.0,low,inf,87.1956775459669,0.0,2.69749609865701,290.058823529412,108.0356,,,,,,,5872.555161413766,5701.498985900288,0.0,0.0,285.69357530803904,1,1,0.0,0.14261372065655997,0.14261372065655997,523642305.4442116
default,2,hev,3.0,715553.0793928085,2024.0,low,36.7953259692158,inf,6.39238799506178,0.0,0.0,0.0,,,,,,,5872.555161413766,5701.498985900288,0.0,1.0,,0,0,0.2416067738450713,0.0,0.2416067738450713,985689233.2403914
default,2,icev,3.0,5652869.327203181,2024.0,low,23.2491189654893,inf,10.116942510774,0.0,0.0,0.0,,,,,,,5872.555161413766,5701.498985900288,0.0,1.0,,0,0,0.3823800812923795,0.0,0.3823800812923795,12324044532.293076
default,2,phev,3.0,143110.61587856145,2024.0,low,26.2997583150968,65.825246959509,8.9434281935961,3.57324903231559,33.0833333333333,16.56425,,,,,,,5872.555161413766,5701.498985900288,0.0,1.0,29.509575904607352,0.5545995173928033,0.332759710435682,0.2255445127350006,0.0628629138258489,0.2884074265608495,235324606.69326302
default,2,bev,4.0,496440.96524641005,2023.0,low,inf,107.597729992654,0.0,2.1860126604535,280.396551724138,88.7110172413793,,,,,,,5701.498985900288,5532.70196727212,0.0,0.0,293.91776686690935,1,1,0.0,0.11557214079561898,0.11557214079561898,317437365.2644995
default,2,hev,4.0,531901.0341925819,2023.0,low,32.4151174269219,inf,7.25618225910389,0.0,0.0,0.0,,,,,,,5701.498985900288,5532.70196727212,0.0,1.0,,0,0,0.27425475227853224,0.0,0.27425475227853224,807090569.8433192
default,2,icev,4.0,5939561.548483833,2023.0,low,21.678147801015,inf,10.850096703787,0.0,0.0,0.0,,,,,,,5701.498985900288,5532.70196727212,0.0,1.0,,0,0,0.41009038602383546,0.0,0.41009038602383546,13476318033.84749
default,2,phev,4.0,124110.24131160251,2023.0,low,25.8197932053176,63.4867550798595,9.10967791762013,3.70486725466015,30.4285714285714,7.24371428571428,,,,,,,5701.498985900288,5532.70196727212,0.0,1.0,16.02550840608408,0.5271564936764401,0.31629389620586407,0.23540650439748959,0.061953229182074715,0.2973597335795643,204186514.40007892
default,2,bev,5.0,399906.51309809426,2022.0,low,inf,119.559496832513,0.0,1.967305034158,272.819694868239,70.5997808599168,,,,,,,5532.70196727212,5366.1641055292375,0.0,0.0,268.2159801540936,1,1,0.0,0.10400930356390015,0.10400930356390015,223200218.63303208
default,2,hev,5.0,406922.4168366567,2022.0,low,37.6029773462178,inf,6.25508979872462,0.0,0.0,0.0,,,,,,,5532.70196727212,5366.1641055292375,0.0,1.0,,0,0,0.2364174495585302,0.0,0.2364174495585302,516244090.2638565
default,2,icev,5.0,6068756.733857043,2022.0,low,22.1385284812061,inf,10.624464051424,0.0,0.0,0.0,,,,,,,5532.70196727212,5366.1641055292375,0.0,1.0,,0,0,0.40156237157076285,0.0,0.40156237157076285,13077257926.105612
default,2,phev,5.0,140318.0747712612,2022.0,low,29.9966418573819,73.7282119336307,7.84121106350167,3.19023062992133,28.2909090909091,3.07636363636364,,,,,,,5532.70196727212,5366.1641055292375,0.0,1.0,13.628721816324118,0.5034888102915143,0.30209328617490855,0.20683617570938923,0.05095228194266406,0.25778845765205327,194106927.57533264
default,2,bev,6.0,211870.551241592,2021.0,low,inf,106.523586478021,0.0,2.20805558446467,292.919708029197,85.4994335766423,,,,,,,5366.1641055292375,5201.885400671703,0.0,0.0,282.23282757932947,1,1,0.0,0.11673752650607361,0.11673752650607361,128659501.35041659
default,2,hev,6.0,368466.0325659015,2021.0,low,39.2785918458378,inf,5.98824929679663,0.0,0.0,0.0,,,,,,,5366.1641055292375,5201.885400671703,0.0,1.0,,0,0,0.22633194272574308,0.0,0.22633194272574308,433814525.6736904
default,2,icev,6.0,6264504.080928569,2021.0,low,22.4711099108688,inf,10.4672177268037,0.0,0.0,0.0,,,,,,,5366.1641055292375,5201.885400671703,0.0,1.0,,0,0,0.3956190875867727,0.0,0.3956190875867727,12892131117.824326
default,2,phev,6.0,79992.05575372886,2021.0,low,27.4947712128608,66.9406444010525,8.55471748351844,3.51370982613818,24.9740932642487,0.0,,,,,,,5366.1641055292375,5201.885400671703,0.0,1.0,7.244476530537323,0.4637484327648205,0.2782490596588923,0.23336676671930862,0.05168923249149094,0.28505599921079955,118614511.29758404
default,2,bev,7.0,111707.88037143499,2020.0,low,inf,115.014301311525,0.0,2.04505002697808,283.56338028169,82.8950356807512,,,,,,,5201.885400671703,5039.865852699418,0.0,0.0,295.5189843880877,1,1,0.0,0.10811959780825903,0.10811959780825903,60870547.72701853
default,2,hev,7.0,213107.10990604403,2020.0,low,42.7534712999017,inf,5.50154157893,0.0,0.0,0.0,,,,,,,5201.885400671703,5039.865852699418,0.0,1.0,,0,0,0.20793633194459327,0.0,0.20793633194459327,223330117.72515956
default,2,icev,7.0,6458931.473101678,2020.0,low,23.1475946312545,inf,10.1613149766504,0.0,0.0,0.0,,,,,,,5201.885400671703,5039.865852699418,0.0,1.0,,0,0,0.3840571835484144,0.0,0.3840571835484144,12501886347.006134
default,2,phev,7.0,32335.530442555482,2020.0,low,34.4685075371038,86.1250863738816,6.82391019532271,2.73102774003522,26.8173076923077,0.0,,,,,,,5201.885400671703,5039.865852699418,0.0,1.0,13.393090182829052,0.4863030647987798,0.2917818388792679,0.18266121460541582,0.04212935921206474,0.22479057381748055,36633386.03259388
default,2,bev,8.0,91650.80458933386,2019.0,low,inf,111.100398167494,0.0,2.11709412278972,248.411940298507,0.0,,,,,,,5039.865852699418,4880.105461612428,0.0,0.0,45.88371729136718,1,1,0.0,0.11192849175259166,0.11192849175259166,50061763.12959647
default,2,hev,8.0,156569.37323426394,2019.0,low,41.6368592488853,inf,5.64908122858226,0.0,0.0,0.0,,,,,,,5039.865852699418,4880.105461612428,0.0,1.0,,0,0,0.21351274232429054,0.0,0.21351274232429054,163139760.00193036
default,2,icev,8.0,6404739.172934369,2019.0,low,23.5660388047353,inf,9.98088825826501,0.0,0.0,0.0,,,,,,,5039.865852699418,4880.105461612428,0.0,1.0,,0,0,0.3772377731217886,0.0,0.3772377731217886,11790869376.763609
default,2,phev,8.0,33627.349764023784,2019.0,low,35.9558724423648,91.568252917348,6.5416296149406,2.56868502462646,41.5731707317073,0.0,,,,,,,5039.865852699418,4880.105461612428,0.0,1.0,15.137625060010034,0.6297038617380586,0.37782231704283514,0.15383188407833315,0.051309637450040815,0.20514152152837395,33664752.10709557
default,2,bev,9.0,78138.37459859921,2018.0,low,inf,116.495954852297,0.0,2.01904006279203,251.604166666667,0.0,,,,,,,4880.105461612428,4722.60422741074,0.0,0.0,47.45551309588719,1,1,0.0,0.10674447894578383,0.10674447894578383,39390486.63234495
default,2,hev,9.0,127581.3819021273,2018.0,low,40.8139557763628,inf,5.76297973391299,0.0,0.0,0.0,,,,,,,4880.105461612428,4722.60422741074,0.0,1.0,,0,0,0.21781765160701722,0.0,0.21781765160701722,131238701.53270078
default,2,icev,9.0,6280509.125624221,2018.0,low,22.9711380222186,inf,10.2393708040279,0.0,0.0,0.0,,,,,,,4880.105461612428,4722.60422741074,0.0,1.0,,0,0,0.38700738254244255,0.0,0.38700738254244255,11478777881.334116
default,2,phev,9.0,46749.36135263012,2018.0,low,35.3533030611021,90.9202934231324,6.65312657189286,2.58699121114095,40.6604361370716,0.0,,,,,,,4880.105461612428,4722.60422741074,0.0,1.0,14.929954042113938,0.6224605749429357,0.37347634496576143,0.15754667346437043,0.05108089973861776,0.2086275732029882,46060530.978670314
default,2,bev,10.0,38515.9597034913,2017.0,low,inf,114.145797967178,0.0,2.06061023873724,174.819047619048,0.0,,,,,,,4722.60422741074,4567.362150094327,0.0,0.0,46.77088184321252,1,1,0.0,0.10894224948671088,0.10894224948671088,19164721.422416795
default,2,hev,10.0,133760.26937022232,2017.0,low,41.3883263160553,inf,5.6830034199464,0.0,0.0,0.0,,,,,,,4722.60422741074,4567.362150094327,0.0,1.0,,0,0,0.21479486587867663,0.0,0.21479486587867663,131224969.25900194
default,2,icev,10.0,6145794.99813557,2017.0,low,23.075684501351,inf,10.1929804069834,0.0,0.0,0.0,,,,,,,4722.60422741074,4567.362150094327,0.0,1.0,,0,0,0.3852540105356148,0.0,0.3852540105356148,10814107604.723993
default,2,phev,10.0,33613.687190195604,2017.0,low,39.5625212043007,95.6894217556573,5.94527327480917,2.45805644641273,32.5089058524173,0.0,,,,,,,4722.60422741074,4567.362150094327,0.0,1.0,16.458459672688168,0.5488367183294243,0.32930203099765454,0.15071094467515103,0.04279438072602872,0.19350532540117976,29708075.86955383
default,2,bev,11.0,30323.576208957395,2016.0,low,inf,113.241129328297,0.0,2.0770721856553,84.1923076923077,0.0,,,,,,,4567.362150094327,4414.379229663276,0.0,0.0,46.50734010801418,1,1,0.0,0.10981257493422608,0.10981257493422608,14699485.47319566
default,2,hev,11.0,121303.04553298748,2016.0,low,41.2633086913369,inf,5.70022151542543,0.0,0.0,0.0,,,,,,,4567.362150094327,4414.379229663276,0.0,1.0,,0,0,0.21544564122329887,0.0,0.21544564122329887,115366324.52221091
default,2,icev,11.0,5962006.805764855,2016.0,low,23.383489513925,inf,10.0588066575748,0.0,0.0,0.0,,,,,,,4567.362150094327,4414.379229663276,0.0,1.0,,0,0,0.38018277788291416,0.0,0.38018277788291416,10005862874.479486
default,2,phev,11.0,25482.62849488479,2016.0,low,33.5213189543538,77.9318854744584,7.01672867706331,3.01814845833658,23.6896551724138,0.0,,,,,,,4567.362150094327,4414.379229663276,0.0,1.0,10.767169294563917,0.4473018042055804,0.26838108252334825,0.1940285280905593,0.0428245673152153,0.2368530954057746,26643601.373235982
default,2,bev,12.0,23964.401099252,2015.0,low,inf,113.926160299392,0.0,2.0645828787864,83.2577319587629,0.0,,,,,,,4414.379229663276,4263.655466117474,0.0,0.0,46.70689853529678,1,1,0.0,0.10915227869806797,0.10915227869806797,11152737.74215738
